record_id,Node,Link,DateTime,qkdQber,qkdKeyRate,qkdVisibility,qkdLaserPower,neCpuLoad,neMemUsage,neTemperature,attenuation,humidity,device_mode,snmp_status,log_message,event_type,root_cause,sop_action,operator_action,anomaly,missing_data
134,NodeB,Link1,2025-06-01 04:26:00,0.031256869829775324,1317.8741539057582,0.9772624031231046,1.2676704994577839,40,68,68.71160315472699,16.803043702406182,67,secure,OK,System OK,normal,,monitor,,0,0
135,NodeA,Link3,2025-06-01 04:28:00,0.023687772340094837,1500.0,0.9659163441626735,1.0567606299797558,29,53,58.285570619010215,18.33012566316488,67,secure,OK,System OK,normal,,monitor,,0,0
136,NodeD,Link3,2025-06-01 04:30:00,0.01753354695298158,1500.0,0.980296396311278,0.8084231798959058,33,58,42.28634335712718,14.630011756010056,54,secure,OK,System OK,normal,,monitor,,0,0
137,NodeB,Link1,2025-06-01 04:32:00,0.018359873143187475,1269.289976466834,0.9704374180333685,1.1960965839841058,29,51,40.0,16.271554212847864,57,secure,OK,System OK,normal,,monitor,,0,0
138,NodeD,Link1,2025-06-01 04:34:00,0.01726615011744155,934.4487584458221,0.9577457382667799,1.0048784214629882,24,45,52.23866616055598,13.692197325919167,61,secure,DOWN,System OK,normal,,monitor,,0,0
139,NodeB,Link2,2025-06-01 04:36:00,0.025062580296873527,1238.8237623761243,0.9805016258291964,1.2801815948392823,35,45,60.213264623959034,16.64055784068391,75,secure,OK,System OK,normal,,monitor,,0,0
140,NodeB,Link3,2025-06-01 04:38:00,0.01999041336472772,1009.4029873716747,0.987106835184059,1.2625401373162344,36,71,65.0285037518525,17.658469592062733,59,secure,OK,System OK,normal,,monitor,,0,0
141,NodeB,Link2,2025-06-01 04:40:00,0.023696514130184705,1500.0,0.9735480868081741,1.0839500210322779,57,67,53.96965601330031,15.901782587691448,57,secure,WARNING,System OK,normal,,monitor,,0,0
142,NodeA,Link3,2025-06-01 04:42:00,0.016341119565397477,1327.4188245352564,0.9863221061483805,0.9975385476709538,27,61,42.24277923218626,17.485450738728954,70,secure,OK,System OK,normal,,monitor,,0,0
143,NodeB,Link2,2025-06-01 04:44:00,0.019297906047205018,1145.9278642838801,0.9565760663224316,1.0362318837823241,42,46,40.0,16.497369702653494,66,secure,OK,System OK,normal,,monitor,,0,0
144,NodeA,Link2,2025-06-01 04:46:00,0.01465849796517963,1171.214086718981,0.9763617806540433,1.2516856307871485,49,49,47.90523716156995,14.466934118252261,61,secure,OK,System OK,normal,,monitor,,0,0
145,NodeB,Link3,2025-06-01 04:48:00,0.02583467507354369,1060.4160514015239,0.9667720664350806,1.253505404496825,38,66,45.17299666766705,14.81568340400781,56,secure,OK,System OK,normal,,monitor,,0,0
146,NodeD,Link2,2025-06-01 04:50:00,0.013528236507233431,1300.016442163868,0.9578004600155676,1.2361570238550685,39,59,46.86525016707999,13.694872771858254,65,secure,OK,System OK,normal,,monitor,,0,0
147,NodeD,Link3,2025-06-01 04:52:00,0.021403436423459418,941.077355606729,0.9510741284856002,1.0472972734894033,21,37,40.0,15.441757424215027,78,secure,OK,System OK,normal,,monitor,,0,0
148,NodeC,Link3,2025-06-01 04:54:00,0.019575833736250083,1498.9755880386765,0.9879286793695221,1.4485958390300506,30,70,56.303590596980754,17.20167200472168,62,secure,OK,System OK,normal,,monitor,,0,0
149,NodeB,Link1,2025-06-01 04:56:00,0.027741512847782337,1079.337493823084,0.9633341432533825,1.1596742058853196,44,35,48.150611726547346,15.73750405706373,55,diag,OK,System OK,normal,,monitor,,0,0
150,NodeD,Link1,2025-06-01 04:58:00,0.02677890560856656,1500.0,0.9553699859490468,0.994584460684346,37,71,49.65653828540645,17.411917971236022,63,secure,OK,System OK,normal,,monitor,,0,0
151,NodeC,Link1,2025-06-01 05:00:00,0.023678839709394002,880.3700902934413,0.9735788620119451,1.173043420344126,56,30,64.72817750487026,16.741150125187232,63,secure,DOWN,System OK,normal,,monitor,,0,0
152,NodeC,Link1,2025-06-01 05:02:00,0.01,1157.7275786220089,0.9511319512389305,1.3967052009412044,29,64,40.0,16.264340451108637,61,secure,OK,System OK,normal,,monitor,,0,0
153,NodeD,Link3,2025-06-01 05:04:00,0.01281537911883163,1269.3332871901596,0.9707361134540653,1.0320884786707158,44,40,52.982489947541836,15.938509799749447,65,standby,OK,System OK,normal,,monitor,,0,0
154,NodeC,Link3,2025-06-01 05:06:00,0.016503862133999805,1171.5628315593856,0.9647148670510718,1.2866034763112992,42,63,40.0,15.743143010659168,51,standby,OK,System OK,normal,,monitor,,0,0
155,NodeC,Link2,2025-06-01 05:08:00,0.024926909777646507,963.4260507638287,0.9531433614548207,1.1740075182568892,40,54,44.24939025964997,15.604981486217408,75,standby,WARNING,System OK,normal,,monitor,,0,0
156,NodeB,Link3,2025-06-01 05:10:00,0.02083709041917296,698.2952264786504,0.9898774505228088,0.9307574608316103,31,41,45.76573700703139,17.30071020838963,57,secure,OK,System OK,normal,,monitor,,0,0
157,NodeC,Link2,2025-06-01 05:12:00,0.020179424503551924,857.024584854409,0.99,1.1440582194604045,62,55,46.26325933168319,15.287665186063293,61,secure,WARNING,System OK,normal,,monitor,,0,0
158,NodeB,Link2,2025-06-01 05:14:00,0.027919313565369017,1398.215443453959,0.99,1.015620053883875,50,64,44.07165264446217,16.530232771988224,46,secure,OK,System OK,normal,,monitor,,0,0
159,NodeC,Link3,2025-06-01 05:16:00,0.013943612418720849,1027.6533928982049,0.9777065039493192,1.3597750988436461,34,39,44.81837976848344,16.28912842441525,65,secure,OK,System OK,normal,,monitor,,0,0
160,NodeB,Link1,2025-06-01 05:18:00,0.0141474932215658,844.2685087907051,0.9756556884344753,1.1924302355164007,20,49,51.54166020812117,17.226485178558285,58,secure,WARNING,System OK,normal,,monitor,,0,0
161,NodeA,Link3,2025-06-01 05:20:00,0.01877073060540381,1287.1034390711418,0.9733268436489699,1.2971737326795176,46,30,51.00957673381186,17.902745422660615,82,secure,OK,System OK,normal,,monitor,,0,0
162,NodeB,Link1,2025-06-01 05:22:00,0.019728838540830997,1500.0,0.9729493325179112,1.043626794064759,55,48,56.09020256169707,16.712754656716825,69,secure,OK,System OK,normal,,monitor,,0,0
163,NodeC,Link2,2025-06-01 05:24:00,0.018166498634688014,764.5848412251069,0.9650746609595673,1.1392297888563796,27,30,50.23504189097563,15.567066394945137,69,secure,OK,System OK,normal,,monitor,,0,0
164,NodeC,Link2,2025-06-01 05:26:00,0.01595093078870182,1333.4665717658327,0.9849869556079239,1.1030357287240455,41,42,59.08978001260094,15.437718098392656,64,diag,OK,System OK,normal,,monitor,,0,0
165,NodeD,Link2,2025-06-01 05:28:00,0.014011891566159205,1012.7786131663972,0.977403139824214,1.2661028110831916,36,71,48.79544888871346,18.99591212543205,70,secure,OK,System OK,normal,,monitor,,0,0
166,NodeA,Link1,2025-06-01 05:30:00,0.022874524781259783,1076.9139160194397,0.99,1.0622371503002688,23,60,44.94240547897058,16.94892506610814,65,secure,OK,System OK,normal,,monitor,,0,0
167,NodeB,Link1,2025-06-01 05:32:00,0.021233152922394808,1500.0,0.9491941456794029,1.2895919352799692,20,44,43.50717432072379,17.72748350754782,68,secure,OK,System OK,normal,,monitor,,0,0
168,NodeB,Link3,2025-06-01 05:34:00,0.013726901335909618,1184.1610151048644,0.9571901136662407,1.0684429599796654,34,53,40.0,14.043228197612141,38,secure,OK,System OK,normal,,monitor,,0,0
169,NodeB,Link1,2025-06-01 05:36:00,0.02707706397119037,1311.0808230490084,0.9830282091043238,1.223858169261432,32,30,60.706250913101144,17.79772393979652,63,secure,OK,System OK,normal,,monitor,,0,0
170,NodeA,Link3,2025-06-01 05:38:00,0.027389675952743497,1219.0655568837808,0.9636339214987529,1.3480801221914673,39,41,40.36103031793352,16.99512376550748,70,diag,OK,System OK,normal,,monitor,,0,0
171,NodeD,Link1,2025-06-01 05:40:00,0.1025422484464598,102.85916689223787,0.81,1.0322919110811526,56,99,77.32429911220302,17.93366327455491,71,secure,DOWN,"QKD key rate dropped, spike anomaly",spike,hardware fail,reboot node,rebooted,1,0
172,NodeC,Link2,2025-06-01 05:42:00,0.02169159454811921,1405.9837075625428,0.9570930586449846,1.344781882837056,28,56,40.0,15.795460788929743,50,secure,OK,System OK,normal,,monitor,,0,0
173,NodeA,Link3,2025-06-01 05:44:00,0.01724000901338036,1350.9392846978744,0.99,1.3232445797291899,27,55,52.107992118428555,16.122551969351527,70,secure,OK,System OK,normal,,monitor,,0,0
174,NodeD,Link2,2025-06-01 05:46:00,0.025628000804917207,1336.8980100383667,0.9789197834223857,1.2373785102315562,48,61,51.03496313124303,16.673908305135747,67,secure,WARNING,System OK,normal,,monitor,,0,0
175,NodeB,Link2,2025-06-01 05:48:00,0.021636465049642173,943.5855915702812,0.9784963726972971,1.2646201754107347,20,59,51.30624861271759,16.642255045686735,60,secure,OK,System OK,normal,,monitor,,0,0
176,NodeA,Link1,2025-06-01 05:50:00,0.024796816291875773,1323.742302348304,0.9692504132678205,1.1731283373489023,21,52,56.674098179783975,16.371861735128647,53,secure,OK,System OK,normal,,monitor,,0,0
177,NodeC,Link3,2025-06-01 05:52:00,0.014010101925110097,1500.0,0.9652876940299442,1.2138809347535704,39,39,57.58942384818022,17.379455260479777,59,standby,OK,System OK,normal,,monitor,,0,0
178,NodeC,Link1,2025-06-01 05:54:00,0.02326967698205368,1423.8068696193286,0.9625349228790339,1.1260622168266319,23,63,42.27654431810641,16.84141275465134,66,secure,OK,System OK,normal,,monitor,,0,0
179,NodeA,Link1,2025-06-01 05:56:00,0.02611569348227994,1385.0860276405642,0.9484508028681171,1.146968934692991,29,48,50.15844577561814,14.783183043520198,62,secure,OK,System OK,normal,,monitor,,0,0
180,NodeC,Link1,2025-06-01 05:58:00,0.02110498581091402,1153.811581796831,0.99,1.1413900093408829,27,63,40.34239367160868,17.99732391441527,63,secure,OK,System OK,normal,,monitor,,0,0
181,NodeB,Link2,2025-06-01 06:00:00,0.024685937997642862,1242.544757524959,0.947637448597926,1.0953593143541687,26,42,49.781957677588565,15.625124593898104,66,secure,OK,System OK,normal,,monitor,,0,0
182,NodeB,Link1,2025-06-01 06:02:00,0.0237804207399731,1103.3962148188184,0.9820434823578758,1.1310597599704983,41,34,62.20260099375943,16.609364546606358,65,diag,OK,Data missing,normal,,monitor,,0,1
183,NodeC,Link2,2025-06-01 06:04:00,0.023268653139921273,1197.602268646481,0.9775173573018568,0.99752910967445,41,59,44.05049112351508,17.628669313004554,73,secure,OK,System OK,normal,,monitor,,0,0
184,NodeA,Link3,2025-06-01 06:06:00,0.02685289201195625,1030.696057426394,0.9885965411985083,1.0123197380793556,30,37,61.69132220085679,17.016653894814766,62,secure,OK,System OK,normal,,monitor,,0,0
185,NodeD,Link2,2025-06-01 06:08:00,0.02017817719786494,858.4881737662188,0.99,1.2185927098314095,50,68,46.410445507404745,16.96221269639995,64,secure,OK,System OK,normal,,monitor,,0,0
186,NodeB,Link3,2025-06-01 06:10:00,0.017201185434370866,1028.1298704908031,0.9742862783272819,1.2953096200747902,20,52,47.85977293535993,15.933840327367228,68,secure,OK,System OK,normal,,monitor,,0,0
187,NodeA,Link2,2025-06-01 06:12:00,0.02504589135413288,1453.6229163202229,0.9799953344636367,1.3647964361642724,35,30,50.75555401159524,15.03871763161273,57,secure,OK,System OK,normal,,monitor,,0,0
188,NodeD,Link1,2025-06-01 06:14:00,0.01302523401494958,1250.6873423561751,0.9524501368480291,1.1534419737208264,29,72,49.859183762166566,15.700021007797769,80,secure,OK,System OK,normal,,monitor,,0,0
189,NodeC,Link1,2025-06-01 06:16:00,0.026430297815306494,1002.2239039469158,0.9520704612719935,1.022010231931305,34,62,40.0,18.07322159861494,54,secure,OK,System OK,normal,,monitor,,0,0
190,NodeA,Link3,2025-06-01 06:18:00,0.02550432312908603,1225.3706222351223,0.9860246939055992,1.2292196781862845,49,41,49.60205625818661,18.216741346164763,59,secure,OK,System OK,normal,,monitor,,0,0
191,NodeC,Link2,2025-06-01 06:20:00,0.01868149976151006,961.3023626196673,0.9860313789662439,1.0083463643058097,32,57,63.52094753995324,16.459213199262496,52,standby,OK,Data missing,normal,,monitor,,0,1
192,NodeB,Link3,2025-06-01 06:22:00,0.022699962310541125,1060.9038252964053,0.9718706855588555,1.0968248993091105,20,41,53.82413050231051,17.730112578371518,68,secure,OK,System OK,normal,,monitor,,0,0
193,NodeD,Link1,2025-06-01 06:24:00,0.023486132283478896,1142.3625137123602,0.9808178852065993,1.2586779261551255,26,61,46.83799843234865,14.36349649612361,44,standby,OK,System OK,normal,,monitor,,0,0
194,NodeC,Link3,2025-06-01 06:26:00,0.015610312904399523,1012.4965629174721,0.952896804489932,1.334385723012481,42,32,45.49651210598176,14.267467701129403,53,standby,DOWN,System OK,normal,,monitor,,0,0
195,NodeA,Link1,2025-06-01 06:28:00,0.017448291967484084,1077.887520820597,0.9590735219942644,1.0051650087109538,38,59,43.67229362940539,16.374141654559327,48,secure,WARNING,System OK,normal,,monitor,,0,0
196,NodeC,Link1,2025-06-01 06:30:00,0.025011899900769137,1256.5588488918706,0.9692703372017365,1.302120215173834,34,58,47.70774435947485,15.513601072748049,56,secure,OK,System OK,normal,,monitor,,0,0
197,NodeC,Link2,2025-06-01 06:32:00,0.016831558782095614,1500.0,0.9733928560251529,1.1149836096204286,40,46,47.61404911117442,16.942958417408736,58,secure,OK,System OK,normal,,monitor,,0,0
198,NodeA,Link2,2025-06-01 06:34:00,0.017131197303167357,968.7579888433936,0.9699787188603317,1.2311382004966949,46,30,53.772251421724796,16.650480260422437,64,secure,OK,System OK,normal,,monitor,,0,0
199,NodeA,Link1,2025-06-01 06:36:00,0.01994005256558589,1338.110929744324,0.9573925212396467,1.1315176997870913,53,53,55.2372119152801,14.392367690646395,70,secure,OK,Data missing,normal,,monitor,,0,1
200,NodeD,Link1,2025-06-01 06:38:00,0.01735386754619461,1123.7506151840619,0.9643261471067983,1.1489841599464576,35,58,57.27123309356855,15.168634219579676,57,secure,OK,System OK,normal,,monitor,,0,0
201,NodeA,Link3,2025-06-01 06:40:00,0.018088368910766345,892.9374349038583,0.99,1.1260714925640396,20,41,50.03609728929206,16.711370141257746,59,standby,OK,System OK,normal,,monitor,,0,0
202,NodeA,Link2,2025-06-01 06:42:00,0.02451907599266523,1132.6216833669919,0.9562052424987433,1.344475167093912,42,47,50.81752983598773,14.899657366969146,72,secure,OK,System OK,normal,,monitor,,0,0
203,NodeC,Link2,2025-06-01 06:44:00,0.02354994849728833,1204.2208741893946,0.9574206084015888,1.483020860116168,31,31,50.5094510486258,13.928104678438764,50,secure,OK,System OK,normal,,monitor,,0,0
204,NodeA,Link3,2025-06-01 06:46:00,0.024966349041685407,1094.4012950417605,0.9706174468514769,1.1955531405921407,44,40,59.381458910533794,15.557898189646762,71,diag,OK,System OK,normal,,monitor,,0,0
205,NodeB,Link3,2025-06-01 06:48:00,0.01606976099954401,962.4616450056274,0.968404272328858,1.1537877444131803,26,40,53.48613299085774,16.504346965817643,68,secure,OK,System OK,normal,,monitor,,0,0
206,NodeA,Link1,2025-06-01 06:50:00,0.016412390785969035,1084.8323407842431,0.9623800910300304,1.152546153424353,38,39,46.01420254465703,16.55610904087464,72,secure,OK,System OK,normal,,monitor,,0,0
207,NodeA,Link2,2025-06-01 06:52:00,0.026302144763951922,864.7481501905984,0.957716783609461,1.1734635184015492,39,43,64.61987202665547,17.826017204161666,51,secure,OK,System OK,normal,,monitor,,0,0
208,NodeA,Link3,2025-06-01 06:54:00,0.02519128043379452,1089.4763450237563,0.9808665137834759,0.9735342611526822,20,53,59.95057516559933,13.501447585137289,72,secure,OK,System OK,normal,,monitor,,0,0
209,NodeA,Link2,2025-06-01 06:56:00,0.028809911322117368,1348.1095312216623,0.9483215098522322,1.2480584436486606,50,37,51.678482805974966,15.0653050353223,70,secure,OK,System OK,normal,,monitor,,0,0
210,NodeD,Link2,2025-06-01 06:58:00,0.016670829264249072,1330.4383440705283,0.9565211727294731,0.9623773763608744,31,31,53.1430936770618,14.618295032240455,49,secure,OK,System OK,normal,,monitor,,0,0
211,NodeD,Link1,2025-06-01 07:00:00,0.019986453845697187,1412.7802684858498,0.9561608543789706,1.2419086370104195,40,39,49.76907054473652,16.75636680915019,59,secure,DOWN,System OK,normal,,monitor,,0,0
212,NodeB,Link1,2025-06-01 07:02:00,0.018680797112347075,1500.0,0.9648889849724321,1.0535484381765468,56,58,41.79369642455469,17.231449021439445,69,standby,OK,System OK,normal,,monitor,,0,0
213,NodeC,Link2,2025-06-01 07:04:00,0.01810924058154098,1500.0,0.99,1.2384209505000874,42,53,44.06889131819276,17.261421852600133,51,secure,OK,System OK,normal,,monitor,,0,0
214,NodeC,Link3,2025-06-01 07:06:00,0.013407021504625211,1500.0,0.9377178271440775,1.3001110807784866,44,30,41.806821010730175,15.71486634848872,65,secure,OK,System OK,normal,,monitor,,0,0
215,NodeD,Link1,2025-06-01 07:08:00,0.025487102878028415,1445.7529267619257,0.9579084372258408,1.0377616950291906,64,55,40.0,15.566025366773788,52,standby,OK,System OK,normal,,monitor,,0,0
216,NodeC,Link2,2025-06-01 07:10:00,0.023624964982629792,969.5053177333024,0.9375300446783703,1.121837809682829,51,77,43.74513078450272,16.443733427282712,56,standby,OK,System OK,normal,,monitor,,0,0
217,NodeD,Link1,2025-06-01 07:12:00,0.015257954735777441,1274.770019835828,0.9690114254212056,1.0023942492663107,42,69,49.810837106033205,15.811788639127457,47,secure,OK,System OK,normal,,monitor,,0,0
218,NodeB,Link3,2025-06-01 07:14:00,0.01695356143455386,1123.8410786236939,0.9714874551785831,1.1282295440368266,34,59,47.27635318039632,16.011906482469676,72,secure,OK,System OK,normal,,monitor,,0,0
219,NodeD,Link1,2025-06-01 07:16:00,0.021430243589193626,1406.183707295418,0.9610773495237259,1.0704844499761879,28,47,54.50656658449716,17.01265223544992,69,standby,OK,System OK,normal,,monitor,,0,0
220,NodeA,Link1,2025-06-01 07:18:00,0.019985610526387074,1491.0331204047366,0.9708238939262931,1.1588571304653166,20,53,41.94115169346057,19.9987967088588,58,secure,OK,System OK,normal,,monitor,,0,0
221,NodeA,Link3,2025-06-01 07:20:00,0.01996130987345405,1233.2977977819564,0.9687041499268375,1.180516143642881,45,51,57.181570611106835,16.9787836421656,48,secure,DOWN,System OK,normal,,monitor,,0,0
222,NodeB,Link1,2025-06-01 07:22:00,0.023717767960289966,1351.394079517404,0.9822322616854484,1.2247990015405765,30,66,40.0,17.77057221908408,60,secure,OK,System OK,normal,,monitor,,0,0
223,NodeD,Link2,2025-06-01 07:24:00,0.018946853673283397,1064.2238592545311,0.9740224643631078,1.2975039712781713,28,61,45.9121582936666,15.561320033003428,61,secure,OK,System OK,normal,,monitor,,0,0
224,NodeA,Link1,2025-06-01 07:26:00,0.024965439176349427,1465.755403797686,0.9798294909196025,1.1840531326869452,41,43,58.614621933516865,16.743011978607974,67,secure,OK,System OK,normal,,monitor,,0,0
225,NodeC,Link3,2025-06-01 07:28:00,0.02170101093146336,1266.6394879488364,0.9598024177385911,1.0970207742953242,38,40,60.74680729527222,17.318047082417657,55,secure,DOWN,System OK,normal,,monitor,,0,0
226,NodeB,Link1,2025-06-01 07:30:00,0.017508381679299623,1266.1447476757744,0.9530403485809082,1.0092788849213714,50,46,55.37653842704822,15.168577779942765,52,diag,OK,System OK,normal,,monitor,,0,0
227,NodeD,Link2,2025-06-01 07:32:00,0.02091137165630027,912.278935839328,0.9751800687002976,1.1655934092947327,48,40,61.42719516809479,17.56639170072559,76,secure,WARNING,System OK,normal,,monitor,,0,0
228,NodeC,Link2,2025-06-01 07:34:00,0.02045562599651462,1240.8186361283565,0.99,1.1174722362304383,20,46,42.198219657076876,13.967009963354172,55,secure,OK,System OK,normal,,monitor,,0,0
229,NodeA,Link2,2025-06-01 07:36:00,0.016076205102862146,1261.565997596473,0.9664249499318277,1.275796260959524,44,67,49.76640350201084,18.104990672899323,68,standby,OK,System OK,normal,,monitor,,0,0
